__v,_id,date,date_recorded,is_checked_off,item_footprint_g_100g,item_footprint_sourcenote,item_group,item_kcal_100g,item_product,item_product_detail,item_receipt_desc,item_subgroup,item_unit_price_gbp,item_units,item_weight_g,store,store_branche,time,user
1,6459040b808bc1bbbb9bced1,05/05/2023,2023-05-08T11:04:00.000Z,true,100,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-2",Cereals & Potatoes,,Couscous,,75g giant couscous,Cereals,,1,75,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bced5,05/05/2023,2023-05-08T11:04:00.000Z,true,893,Tesco Products Carbon Footprint Summary 2012,Protein Sources,87,Fresh Basa,,185g canned chickpeas,Fish & Seafood,,1,100,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bced9,05/05/2023,2023-05-08T11:04:00.000Z,true,450,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-8",Vegetables,144,Olives,,60g black olives,Misc vegetables,,1,60,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcedc,12/05/2023,2023-05-08T11:04:00.000Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,5g basil,Condiments,,1,2,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcede,12/05/2023,2023-05-08T11:04:00.000Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,14,Spinach,,80g spinach,Dark-green Vegetables,,1,80,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bceec,12/05/2023,2023-05-08T11:04:00.000Z,true,276,Tesco Products Carbon Footprint Summary 2012,Vegetables,86,Tomato Paste,,32g tomato paste,Tomatoes,,1,32,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bceed,12/05/2023,2023-05-08T11:04:00.000Z,true,195,Tesco Products Carbon Footprint Summary 2012,Cupboard,310,Mayonnaise,,30ml mayonnaise,Sauces,,1,30,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bceee,12/05/2023,2023-05-08T11:04:00.000Z,true,138,Tesco Products Carbon Footprint Summary 2012,Vegetables,110,Sweetcorn,,150g canned sweetcorn,Starchy Vegetables,,1,150,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcef0,12/05/2023,2023-05-08T11:04:00.000Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,tsp smoked paprika,Condiments,,1,3.4,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcef1,12/05/2023,2023-05-08T11:04:00.000Z,true,700,Tesco Products Carbon Footprint Summary 2012,Cupboard,6,Stock Cubes,,5.5g vegetable stock mix,Condiments,,1,5.5,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcef6,28/04/2023,2023-05-08T11:04:00.000Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,14,Spinach,,80g spinach,Dark-green Vegetables,,1,80,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcef7,28/04/2023,2023-05-08T11:04:00.000Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,cardamom pod,Condiments,,1,5,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcefa,28/04/2023,2023-05-08T11:04:00.000Z,true,380,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,121,Rice,,130g basmati rice,Rice,,1,130,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcefd,28/04/2023,2023-05-08T11:04:00.000Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,1/2 tsp ground turmeric,Condiments,,1,1.7,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcf01,28/04/2023,2023-05-08T11:04:00.000Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,brown onion,Misc vegetables,,1,160,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcf02,28/04/2023,2023-05-08T11:04:00.000Z,true,300,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,23,Bell Pepper,,pepper,Red and Orange Vegetables,,1,170,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcf07,28/04/2023,2023-05-08T11:04:00.000Z,true,195,Tesco Products Carbon Footprint Summary 2012,Cupboard,310,Mayonnaise,,50ml mayonnaise,Sauces,,1,50,Gusto,,18:00,644a92769a8aa035fb824217
3,6459040b808bc1bbbb9bcea3,02/05/2023,2023-05-07T22:05:55.550Z,true,2240,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,103,Ricotta,,Tesco Ricotta 250G,Cheese,1.35,1,250,Tesco,,10:00,644fad889a8aa035fb824333
3,6459040b808bc1bbbb9bcea4,02/05/2023,2023-05-07T22:05:55.550Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,14,Spinach,,Tesco Baby Spinach 250G,Dark-green Vegetables,1.15,1,250,Tesco,,10:00,644fad889a8aa035fb824333
3,6459040b808bc1bbbb9bcea6,02/05/2023,2023-05-07T22:05:55.550Z,true,45,Tesco Products Carbon Footprint Summary 2012,Vegetables,43,Broccoli,,Broccoli Loose 1.318KG,Dark-green Vegetables,1.92,1,1318,Tesco,,10:00,644fad889a8aa035fb824333
3,6459040b808bc1bbbb9bceab,02/05/2023,2023-05-07T22:05:55.550Z,true,460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,26,Baby Tomatoes,,Trek Flapjack Cocoa Oat 50G 3 Pack,Tomatoes,3,1,325,Tesco,,10:00,644fad889a8aa035fb824333
3,6459040b808bc1bbbb9bceac,02/05/2023,2023-05-07T22:05:55.550Z,true,270,myemissions.green,Snacks,475,Flapjacks,,Tesco Finest Super Seeded Farmhouse Loaf 800G,Biscuits,1.3,1,150,Tesco,,10:00,644fad889a8aa035fb824333
3,6459040b808bc1bbbb9bceb2,02/05/2023,2023-05-07T22:05:55.550Z,true,85,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",376,Oats,,Tesco Scottish Oats Porridge 2Kg,Breakfast Cereals,2.45,1,2000,Tesco,,10:00,644fad889a8aa035fb824333
1,6459040b808bc1bbbb9bcebf,05/05/2023,2023-05-08T11:04:00.000Z,true,276,Tesco Products Carbon Footprint Summary 2012,Vegetables,86,Tomato Paste,,32g tomato paste,Tomatoes,,1,32,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcec0,05/05/2023,2023-05-08T11:04:00.000Z,true,100,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-2",Cereals & Potatoes,,Couscous,,120g couscous,Cereals,,1,120,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcec9,05/05/2023,2023-05-08T11:04:00.000Z,true,84,myemissions.green,Vegetables,10,Leek,,120g shredded spring greens,Misc vegetables,,1,120,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bced7,05/05/2023,2023-05-08T11:04:00.000Z,true,700,Tesco Products Carbon Footprint Summary 2012,Cupboard,6,Stock Cubes,,11g vegetable stock mix,Condiments,,1,11,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bced8,05/05/2023,2023-05-08T11:04:00.000Z,true,160,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-14",Cupboard,1,Spices,,1/2 tsp cayenne pepper,Condiments,,1,1.7,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcedb,12/05/2023,2023-05-08T11:04:00.000Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,brown onion,Misc vegetables,,1,160,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcedf,12/05/2023,2023-05-08T11:04:00.000Z,true,386,Tesco Products Carbon Footprint Summary 2012,Vegetables,8,Mushrooms,,250g chestnut mushrooms,Misc vegetables,,1,250,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcee5,12/05/2023,2023-05-08T11:04:00.000Z,true,150,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-15",Vegetables,26,Tomatoes,,200g finely chopped tomatoes,Tomatoes,,1,200,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcee6,12/05/2023,2023-05-08T11:04:00.000Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,brown onion,Misc vegetables,,1,160,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bceeb,12/05/2023,2023-05-08T11:04:00.000Z,true,588,Tesco Products Carbon Footprint Summary 2012,Vegetables,20,Chillies,,green chilli,Red and Orange Vegetables,,1,20,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bceef,12/05/2023,2023-05-08T11:04:00.000Z,true,22,myemissions.green,Cupboard,35,Cooking Sause,,40g chipotle paste,Sauces,,1,40,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcef4,28/04/2023,2023-05-08T11:04:00.000Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,shallot,Misc vegetables,,1,20,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcefe,28/04/2023,2023-05-08T11:04:00.000Z,true,700,Tesco Products Carbon Footprint Summary 2012,Cupboard,6,Stock Cubes,,11g vegetable stock mix,Condiments,,1,11,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bceff,28/04/2023,2023-05-08T11:04:00.000Z,true,178,Tesco Products Carbon Footprint Summary 2012,Fruits,366,Coconut,,80g cultured coconut,Tropical fruits,,1,80,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcf00,28/04/2023,2023-05-08T11:04:00.000Z,true,230,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein Sources,619,Seeds,,tsp nigella seeds,Nuts & seeds,,1,5,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcf05,28/04/2023,2023-05-08T11:04:00.000Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,10g coriander,Condiments,,1,4,Gusto,,18:00,644a92769a8aa035fb824217
1,6459040b808bc1bbbb9bcf0c,28/04/2023,2023-05-08T11:04:00.000Z,true,91,Tesco Products Carbon Footprint Summary 2012,Protein Sources,89,Beans,,390g cannellini beans,Pulses,,1,390,Gusto,,18:00,644a92769a8aa035fb824217
0,645909ff9a8aa035fb824cbf,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Stuffing Mix,NA,0.49,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cbe,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Spice Salmel Sitess,NA,89,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb6,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,FrozPizza Pepperoni,NA,1.99,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb3,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,DISCOUNT 305,NA,0.75,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb9,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Maggi Chicken Moudie,NA,2.48,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cbd,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Salam! STICKS,NA,0,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cbc,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Italian Linguine,NA,48,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb2,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Char Chick Slices,NA,2.49,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cc2,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Chocolate Pudding,NA,3.87,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cc3,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Garlin@squette Slice,NA,49,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb7,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Chobolate Hilk,NA,1.19,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cbb,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Chicken/Hush Pasta,NA,0.9,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cc4,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Chocolate,NA,0.99,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb8,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Coffeedears Italian,NA,1.99,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cb5,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Quern Pieces,NA,3.99,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cc8,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Mild Cheodar Slices,NA,2.09,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cc5,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,"Brill hat whill Cheddar
Baby Carn",NA,4.9,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
0,645909ff9a8aa035fb824cc9,08/05/23,2023-05-08T14:40:54.748Z,false,0,NA,NA,0,NA,NA,Torttl Wreas,NA,0.994,1,0,"LiDE
R ikergate",NA,15:20:27,64478f1f9a8aa035fb823f6c
